"curator_PersonName","curator_organization","curator_email","modification_date","author_PersonName","author_email","author_orcid_id","network","key_version","site_code","installation","region","ltsp_group","state","lat","long","elevation","map","mat","measurement_year","plot_area","buffer_width","aspect_deg","aspect_class","slope","land_use","par_trans","soil_taxon","soil_series","loc_texture_class","coarse_frags","HLZ","habitat_type","dom_spec1","dom_spec2","dom_spec3","dom_spec4","stand_age","site_index","NMV","prehrv_mass_over","prehrv_mass_under","prehrv_mass_ff","hrv_date","ff_method","comp_method","comp_date","planting_date","seedling_density","planted_species1","planted_species2","veg_removal_method","veg_removal_dates","homog_date","LTSP_core_id","plot_number","veg_removal","amel_treat","horizon_type","layer_top","layer_bot","soc","soil_n_tot","bd_tot","lyr_c_to_n"
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C1OM1",8,1,1,"mineral",0,10,4.416,0.211,0.94,20.92890995
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C1OM1",8,1,1,"mineral",10,20,5.37,0.258,0.95,20.81395349
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C1OM1",8,1,1,"mineral",20,30,2.69,0.155,1.02,17.35483871
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C1OM1",8,1,1,"mineral",0,10,1.724,0.123,1,14.01626016
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C1OM1",8,1,1,"mineral",10,20,2.136,0.12,1.03,17.8
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C1OM1",8,1,1,"mineral",20,30,1.646,0.096,1.17,17.14583333
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C1OM1",8,1,1,"mineral",0,10,2.029,0.12,1.21,16.90833333
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C1OM1",8,1,1,"mineral",10,20,1.283,0.062,1.38,20.69354839
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C1OM1",8,1,1,"mineral",20,30,1.702,0.109,1.44,15.6146789
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C1OM1",8,2,1,"mineral",0,10,3.624,0.149,1.09,24.32214765
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C1OM1",8,2,1,"mineral",10,20,3.243,0.176,1.54,18.42613636
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C1OM1",8,2,1,"mineral",20,30,2.504,0.143,1.18,17.51048951
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C1OM1",8,2,1,"mineral",10,20,1.896,0.112,1.01,16.92857143
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C1OM1",8,2,1,"mineral",20,30,1.849,0.104,1.19,17.77884615
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C1OM1",8,2,1,"mineral",0,10,3.891,0.126,0.71,30.88095238
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C1OM1",8,2,1,"mineral",10,20,1.305,0.058,1.37,22.5
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C1OM1",8,2,1,"mineral",20,30,1.115,0.063,1.46,17.6984127
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C1OM2",7,1,1,"mineral",0,10,3.687,0.163,0.87,22.6196319
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C1OM2",7,1,1,"mineral",10,20,2.282,0.133,1.07,17.15789474
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C1OM2",7,1,1,"mineral",20,30,2.527,0.124,1.09,20.37903226
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C1OM2",7,1,1,"mineral",0,10,2.377,0.096,0.7,24.76041667
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C1OM2",7,1,1,"mineral",10,20,1.295,0.052,0.93,24.90384615
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C1OM2",7,1,1,"mineral",20,30,1.433,0.09,0.74,15.92222222
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C1OM2",7,1,1,"mineral",0,10,1.663,0.117,0.71,14.21367521
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C1OM2",7,1,1,"mineral",10,20,1.18,0.077,0.86,15.32467532
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C1OM2",7,1,1,"mineral",20,30,3.397,0.099,1.33,34.31313131
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C1OM2",7,2,1,"mineral",0,10,2.248,0.122,0.85,18.42622951
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C1OM2",7,2,1,"mineral",10,20,2.232,0.13,1.11,17.16923077
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C1OM2",7,2,1,"mineral",20,30,3.394,0.147,0.85,23.08843537
"Emily Piche","ORISE, USDA FS","emily.piche@usda.gov","45118","Debbie Page-Dumroese","debbie.dumroese@usda.gov","0000-0002-3095-7749","LTSP","V3","1","Priest River","Interior Cedar-Hemlock","Core","Idaho","48.35","116.83","725","83.8","6.6","5","0.8","20","180","S","0-5","Selective hrvst 40 yrs prior","Eolian veneer/blanket over lacustrine with some glaciofluvial","Ochreptic Fragixeralf","Mission","silt loam","0-10","CTM","Tsuga heterophylla/Clintonia uniflora","Pinus occidentalis","Tsuga heterophylla","Pseudotsuga menziesii","Larix occidentalis","90","21","450","191250","1750","68000","1990","Forest floor removed by machine and hand, then returned to OM0 and OM1, and slash returned to OM0","D-6 Caterpillar Tractor","1991","1992","2","Pseudotsuga menziesii","Pinus monticola","hexazinone tablets","Year 3, 5",2023-07-22 20:44:21,"C1OM2",7,2,1,"mineral",0,10,1.869,0.102,0.85,18.32352941
